Observer,Date,FireName,FireYear,Transect,Burned,Quadrat,SpeciesCode,PercentCover
NGH,7/20/2021,GapRoughCreek,1999,192,Y,8,koemac,15
NGH,7/20/2021,GapRoughCreek,1999,192,Y,9,galbor,15
NGH,7/20/2021,GapRoughCreek,1999,192,Y,9,solrig,3
NGH,7/20/2021,GapRoughCreek,1999,192,Y,9,gutsar,3
NGH,7/20/2021,GapRoughCreek,1999,192,Y,9,physpa,0.5
NGH,7/20/2021,GapRoughCreek,1999,192,Y,9,passmi,37.5
NGH,7/20/2021,GapRoughCreek,1999,192,Y,10,poldod,3
NGH,7/20/2021,GapRoughCreek,1999,192,Y,10,callon,15
NGH,7/20/2021,GapRoughCreek,1999,192,Y,10,junhor,37.5
NGH,7/20/2021,GapRoughCreek,1999,192,Y,10,carexsp,15
NGH,7/20/2021,GapRoughCreek,1999,192,Y,10,galbor,15
NGH,7/20/2021,GapRoughCreek,1999,192,Y,10,elylan,3
NGH,7/20/2021,GapRoughCreek,1999,192,Y,10,schsco,3
DFW,8/16/2021,Magpie,2017,1,Y,1,solrig,15
DFW,8/16/2021,Magpie,2017,1,Y,1,boucur,37.5
DFW,8/16/2021,Magpie,2017,1,Y,1,passmi,15
DFW,8/16/2021,Magpie,2017,1,Y,1,achmil,3
DFW,8/16/2021,Magpie,2017,1,Y,1,meloff,15
DFW,8/16/2021,Magpie,2017,1,Y,1,poapra,3
DFW,8/16/2021,Magpie,2017,1,Y,1,linlew,0.5
DFW,8/16/2021,Magpie,2017,1,Y,2,passmi,62.5
DFW,8/16/2021,Magpie,2017,1,Y,2,nasvir,15
DFW,8/16/2021,Magpie,2017,1,Y,2,aripur,15
DFW,8/16/2021,Magpie,2017,1,Y,3,symocc,15
DFW,8/16/2021,Magpie,2017,1,Y,3,passmi,62.5
DFW,8/16/2021,Magpie,2017,1,Y,3,poapra,15
DFW,8/16/2021,Magpie,2017,1,Y,4,passmi,37.5
DFW,8/16/2021,Magpie,2017,1,Y,4,nasvir,15
DFW,8/16/2021,Magpie,2017,1,Y,4,poapra,37.5
DFW,8/16/2021,Magpie,2017,1,Y,5,junsco,37.5
DFW,8/16/2021,Magpie,2017,1,Y,5,artcan,37.5
DFW,8/16/2021,Magpie,2017,1,Y,5,poapra,87.5
DFW,8/16/2021,Magpie,2017,1,Y,5,passmi,15
DFW,8/16/2021,Magpie,2017,1,Y,6,passmi,62.5
DFW,8/16/2021,Magpie,2017,1,Y,6,poapra,37.5
DFW,8/16/2021,Magpie,2017,1,Y,7,boucur,37.5
DFW,8/16/2021,Magpie,2017,1,Y,7,schsco,15
DFW,8/16/2021,Magpie,2017,1,Y,7,passmi,15
DFW,8/16/2021,Magpie,2017,1,Y,7,poapra,62.5
DFW,8/16/2021,Magpie,2017,1,Y,8,symocc,37.5
DFW,8/16/2021,Magpie,2017,1,Y,8,linlew,15
DFW,8/16/2021,Magpie,2017,1,Y,8,poapra,15
DFW,8/16/2021,Magpie,2017,1,Y,8,boucur,37.5
DFW,8/16/2021,Magpie,2017,1,Y,8,aripur,15
DFW,8/16/2021,Magpie,2017,1,Y,8,passmi,3
DFW,8/16/2021,Magpie,2017,1,Y,9,symocc,37.5
DFW,8/16/2021,Magpie,2017,1,Y,9,linlew,15
DFW,8/16/2021,Magpie,2017,1,Y,9,broine,15
DFW,8/16/2021,Magpie,2017,1,Y,9,passmi,15
DFW,8/16/2021,Magpie,2017,1,Y,9,carexsp,15
DFW,8/16/2021,Magpie,2017,1,Y,9,poapra,15
DFW,8/16/2021,Magpie,2017,1,Y,9,boucur,3
DFW,8/16/2021,Magpie,2017,1,Y,9,koemac,15
DFW,8/16/2021,Magpie,2017,1,Y,10,broine,15
DFW,8/16/2021,Magpie,2017,1,Y,10,achmil,3
DFW,8/16/2021,Magpie,2017,1,Y,10,linlew,15
DFW,8/16/2021,Magpie,2017,1,Y,10,disspi,15
DFW,8/16/2021,Magpie,2017,1,Y,10,passmi,15
DFW,8/16/2021,Magpie,2017,1,Y,10,carfil,15
DFW,8/16/2021,Magpie,2017,1,Y,10,carexsp,15
DFW,8/16/2021,Magpie,2017,1,Y,10,hescom,3
DFW,8/16/2021,Magpie,2017,1,Y,10,poapra,15
NGH,8/12/2021,Magpie,2017,2,N,1,poapra,62.5
NGH,8/12/2021,Magpie,2017,2,N,1,symocc,15
NGH,8/12/2021,Magpie,2017,2,N,1,helpau,3
NGH,8/12/2021,Magpie,2017,2,N,1,symobl,15
NGH,8/12/2021,Magpie,2017,2,N,1,carexsp,15
NGH,8/12/2021,Magpie,2017,2,N,2,passmi,15
NGH,8/12/2021,Magpie,2017,2,N,2,artlud,15
NGH,8/12/2021,Magpie,2017,2,N,2,symfal,3
NGH,8/12/2021,Magpie,2017,2,N,2,symocc,3
NGH,8/12/2021,Magpie,2017,2,N,2,carexsp,15
NGH,8/12/2021,Magpie,2017,2,N,2,poapra,62.5
NGH,8/12/2021,Magpie,2017,2,N,3,achmil,15
NGH,8/12/2021,Magpie,2017,2,N,3,carexsp,3
NGH,8/12/2021,Magpie,2017,2,N,3,poapra,87.5
NGH,8/12/2021,Magpie,2017,2,N,3,symfal,15
NGH,8/12/2021,Magpie,2017,2,N,3,symocc,62.5
NGH,8/12/2021,Magpie,2017,2,N,3,galbor,3
NGH,8/12/2021,Magpie,2017,2,N,4,symocc,87.5
NGH,8/12/2021,Magpie,2017,2,N,4,galbor,15
NGH,8/12/2021,Magpie,2017,2,N,4,achmil,15
NGH,8/12/2021,Magpie,2017,2,N,4,poapra,62.5
NGH,8/12/2021,Magpie,2017,2,N,4,passmi,3
NGH,8/12/2021,Magpie,2017,2,N,4,carexsp,3
NGH,8/12/2021,Magpie,2017,2,N,5,passmi,15
NGH,8/12/2021,Magpie,2017,2,N,5,artlud,15
NGH,8/12/2021,Magpie,2017,2,N,5,symocc,3
NGH,8/12/2021,Magpie,2017,2,N,5,poapra,87.5
NGH,8/12/2021,Magpie,2017,2,N,5,ambpsi,3
NGH,8/12/2021,Magpie,2017,2,N,6,achmil,37.5
NGH,8/12/2021,Magpie,2017,2,N,6,artlud,15
NGH,8/12/2021,Magpie,2017,2,N,6,passmi,15
NGH,8/12/2021,Magpie,2017,2,N,6,poapra,62.5
NGH,8/12/2021,Magpie,2017,2,N,6,carexsp,3
NGH,8/12/2021,Magpie,2017,2,N,6,nasvir,3
NGH,8/12/2021,Magpie,2017,2,N,7,symocc,15
NGH,8/12/2021,Magpie,2017,2,N,7,achmil,37.5
NGH,8/12/2021,Magpie,2017,2,N,7,poapra,62.5
NGH,8/12/2021,Magpie,2017,2,N,8,linlew,37.5
NGH,8/12/2021,Magpie,2017,2,N,8,achmil,37.5
NGH,8/12/2021,Magpie,2017,2,N,8,passmi,37.5
NGH,8/12/2021,Magpie,2017,2,N,8,symocc,15
NGH,8/12/2021,Magpie,2017,2,N,8,poapra,37.5
NGH,8/12/2021,Magpie,2017,2,N,8,bougra,15
NGH,8/12/2021,Magpie,2017,2,N,9,galbor,37.5
NGH,8/12/2021,Magpie,2017,2,N,9,linlew,37.5
NGH,8/12/2021,Magpie,2017,2,N,9,symfal,3
NGH,8/12/2021,Magpie,2017,2,N,9,symocc,37.5
NGH,8/12/2021,Magpie,2017,2,N,9,poapra,37.5
NGH,8/12/2021,Magpie,2017,2,N,10,achmil,15
NGH,8/12/2021,Magpie,2017,2,N,10,passmi,37.5
NGH,8/12/2021,Magpie,2017,2,N,10,poapra,62.5
DFW,8/12/2021,Magpie,2017,3,N,1,anepat,3
DFW,8/12/2021,Magpie,2017,3,N,1,galbor,3
DFW,8/12/2021,Magpie,2017,3,N,1,helpau,3
DFW,8/12/2021,Magpie,2017,3,N,1,carexsp,15
DFW,8/12/2021,Magpie,2017,3,N,1,schsco,62.5
DFW,8/12/2021,Magpie,2017,3,N,1,passmi,3
DFW,8/12/2021,Magpie,2017,3,N,1,hesspa,15
DFW,8/12/2021,Magpie,2017,3,N,1,hescom,3
DFW,8/12/2021,Magpie,2017,3,N,1,carfil,3
DFW,8/12/2021,Magpie,2017,3,N,2,galbor,15
DFW,8/12/2021,Magpie,2017,3,N,2,schsco,37.5
DFW,8/12/2021,Magpie,2017,3,N,2,carexsp,15
DFW,8/12/2021,Magpie,2017,3,N,2,hesspa,3
DFW,8/12/2021,Magpie,2017,3,N,3,junhor,87.5
DFW,8/12/2021,Magpie,2017,3,N,3,helpau,15
DFW,8/12/2021,Magpie,2017,3,N,3,symocc,3
DFW,8/12/2021,Magpie,2017,3,N,3,linlew,3
DFW,8/12/2021,Magpie,2017,3,N,3,carexsp,37.5
DFW,8/12/2021,Magpie,2017,3,N,3,elylan,15
DFW,8/12/2021,Magpie,2017,3,N,3,carfil,15
DFW,8/12/2021,Magpie,2017,3,N,4,junhor,37.5
DFW,8/12/2021,Magpie,2017,3,N,4,schsco,37.5
DFW,8/12/2021,Magpie,2017,3,N,4,carexsp,3
DFW,8/12/2021,Magpie,2017,3,N,4,hesspa,15
DFW,8/12/2021,Magpie,2017,3,N,4,aripur,37.5
DFW,8/12/2021,Magpie,2017,3,N,5,heuric,15
DFW,8/12/2021,Magpie,2017,3,N,5,camrot,3
DFW,8/12/2021,Magpie,2017,3,N,5,galbor,15
DFW,8/12/2021,Magpie,2017,3,N,5,anepat,3
DFW,8/12/2021,Magpie,2017,3,N,5,schsco,87.5
DFW,8/12/2021,Magpie,2017,3,N,5,hesspa,15
DFW,8/12/2021,Magpie,2017,3,N,5,carexsp,3
DFW,8/12/2021,Magpie,2017,3,N,6,apoand,15
DFW,8/12/2021,Magpie,2017,3,N,6,symocc,15
DFW,8/12/2021,Magpie,2017,3,N,6,galbor,15
DFW,8/12/2021,Magpie,2017,3,N,6,junhor,15
DFW,8/12/2021,Magpie,2017,3,N,6,carexsp,15
DFW,8/12/2021,Magpie,2017,3,N,6,schsco,62.5
DFW,8/12/2021,Magpie,2017,3,N,7,anepat,3
DFW,8/12/2021,Magpie,2017,3,N,7,schsco,15
DFW,8/12/2021,Magpie,2017,3,N,7,carexsp,37.5
DFW,8/12/2021,Magpie,2017,3,N,7,hesspa,15
DFW,8/12/2021,Magpie,2017,3,N,8,ratcol,15
DFW,8/12/2021,Magpie,2017,3,N,8,solrig,3
DFW,8/12/2021,Magpie,2017,3,N,8,schsco,15
DFW,8/12/2021,Magpie,2017,3,N,8,carexsp,15
DFW,8/12/2021,Magpie,2017,3,N,8,boucur,3
DFW,8/12/2021,Magpie,2017,3,N,8,linlew,3
DFW,8/12/2021,Magpie,2017,3,N,8,koemac,3
DFW,8/12/2021,Magpie,2017,3,N,8,elylan,15
DFW,8/12/2021,Magpie,2017,3,N,9,linlew,15
DFW,8/12/2021,Magpie,2017,3,N,9,schsco,15
DFW,8/12/2021,Magpie,2017,3,N,9,elylan,15
DFW,8/12/2021,Magpie,2017,3,N,9,carexsp,3
DFW,8/12/2021,Magpie,2017,3,N,10,symocc,37.5
DFW,8/12/2021,Magpie,2017,3,N,10,symfal,3
DFW,8/12/2021,Magpie,2017,3,N,10,cirflo,15
DFW,8/12/2021,Magpie,2017,3,N,10,koemac,3
DFW,8/12/2021,Magpie,2017,3,N,10,elylan,15
DFW,8/12/2021,Magpie,2017,3,N,10,carexsp,15
DFW,8/12/2021,Magpie,2017,3,N,10,hesspa,3
DFW,8/12/2021,Magpie,2017,3,N,10,hescom,3
DFW,8/12/2021,Magpie,2017,3,N,10,schsco,3
DFW,8/12/2021,Magpie,2017,3,N,10,galbor,0.5
DFW,8/12/2021,Magpie,2017,4,Y,1,comumb,15
DFW,8/12/2021,Magpie,2017,4,Y,1,disspi,15
DFW,8/12/2021,Magpie,2017,4,Y,1,schsco,37.5
DFW,8/12/2021,Magpie,2017,4,Y,1,elylan,3
DFW,8/12/2021,Magpie,2017,4,Y,1,carfil,3
DFW,8/12/2021,Magpie,2017,4,Y,1,bougra,3
DFW,8/12/2021,Magpie,2017,4,Y,2,callon,37.5
DFW,8/12/2021,Magpie,2017,4,Y,2,schsco,15
DFW,8/12/2021,Magpie,2017,4,Y,2,poasec,15
DFW,8/12/2021,Magpie,2017,4,Y,3,boucur,15
DFW,8/12/2021,Magpie,2017,4,Y,3,schsco,62.5
DFW,8/12/2021,Magpie,2017,4,Y,4,junhor,37.5
DFW,8/12/2021,Magpie,2017,4,Y,4,symfal,3
DFW,8/12/2021,Magpie,2017,4,Y,4,solnem,3
DFW,8/12/2021,Magpie,2017,4,Y,4,astgra,15
DFW,8/12/2021,Magpie,2017,4,Y,4,carexsp,15
DFW,8/12/2021,Magpie,2017,4,Y,4,callon,15
DFW,8/12/2021,Magpie,2017,4,Y,4,schsco,15
DFW,8/12/2021,Magpie,2017,4,Y,4,poasec,3
DFW,8/12/2021,Magpie,2017,4,Y,4,boucur,3
DFW,8/12/2021,Magpie,2017,4,Y,5,junhor,62.5
DFW,8/12/2021,Magpie,2017,4,Y,5,disspi,3
DFW,8/12/2021,Magpie,2017,4,Y,5,elylan,37.5
DFW,8/12/2021,Magpie,2017,4,Y,5,achmil,0.5
DFW,8/12/2021,Magpie,2017,4,Y,5,junsco,3
DFW,8/12/2021,Magpie,2017,4,Y,5,boucur,3
DFW,8/12/2021,Magpie,2017,4,Y,6,linlew,15
DFW,8/12/2021,Magpie,2017,4,Y,6,junhor,37.5
DFW,8/12/2021,Magpie,2017,4,Y,6,passmi,3
DFW,8/12/2021,Magpie,2017,4,Y,6,carfil,3
DFW,8/12/2021,Magpie,2017,4,Y,6,boucur,15
DFW,8/12/2021,Magpie,2017,4,Y,6,solrig,3
DFW,8/12/2021,Magpie,2017,4,Y,7,symobl,3
DFW,8/12/2021,Magpie,2017,4,Y,7,schsco,15
DFW,8/12/2021,Magpie,2017,4,Y,7,gutsar,15
DFW,8/12/2021,Magpie,2017,4,Y,7,koemac,3
DFW,8/12/2021,Magpie,2017,4,Y,7,hescom,3
DFW,8/12/2021,Magpie,2017,4,Y,8,carfil,15
DFW,8/12/2021,Magpie,2017,4,Y,8,symfal,3
DFW,8/12/2021,Magpie,2017,4,Y,8,callon,3
DFW,8/12/2021,Magpie,2017,4,Y,8,boucur,37.5
DFW,8/12/2021,Magpie,2017,4,Y,8,dalpur,3
DFW,8/12/2021,Magpie,2017,4,Y,8,schsco,3
DFW,8/12/2021,Magpie,2017,4,Y,8,passmi,0.5
DFW,8/12/2021,Magpie,2017,4,Y,9,schsco,3
DFW,8/12/2021,Magpie,2017,4,Y,10,schsco,37.5
DFW,8/4/2021,Magpie,2017,5,N,1,disspi,3
DFW,8/4/2021,Magpie,2017,5,N,1,schsco,15
DFW,8/4/2021,Magpie,2017,5,N,2,disspi,15
DFW,8/4/2021,Magpie,2017,5,N,2,passmi,37.5
DFW,8/4/2021,Magpie,2017,5,N,2,gutsar,3
DFW,8/4/2021,Magpie,2017,5,N,3,disspi,3
DFW,8/4/2021,Magpie,2017,5,N,3,passmi,15
DFW,8/4/2021,Magpie,2017,5,N,4,suanig,15
DFW,8/4/2021,Magpie,2017,5,N,5,none,87.5
DFW,8/4/2021,Magpie,2017,5,N,6,arttri,15
DFW,8/4/2021,Magpie,2017,5,N,6,gutsar,3
DFW,8/4/2021,Magpie,2017,5,N,6,passmi,15
DFW,8/4/2021,Magpie,2017,5,N,6,erinau,15
DFW,8/4/2021,Magpie,2017,5,N,7,gutsar,37.5
DFW,8/4/2021,Magpie,2017,5,N,7,disspi,15
DFW,8/4/2021,Magpie,2017,5,N,7,passmi,15
DFW,8/4/2021,Magpie,2017,5,N,8,none,87.5
DFW,8/4/2021,Magpie,2017,5,N,9,callon,15
DFW,8/4/2021,Magpie,2017,5,N,9,passmi,3
DFW,8/4/2021,Magpie,2017,5,N,9,gutsar,15
DFW,8/4/2021,Magpie,2017,5,N,10,passmi,62.5
DFW,8/4/2021,Magpie,2017,5,N,10,linlew,15
DFW,8/4/2021,Magpie,2017,5,N,10,erinau,15
DFW,8/4/2021,Magpie,2017,5,N,10,pruvir,3
DFW,8/13/2021,Magpie,2017,6,Y,1,symocc,37.5
DFW,8/13/2021,Magpie,2017,6,Y,1,ratcol,0.5
DFW,8/13/2021,Magpie,2017,6,Y,1,bougra,15
DFW,8/13/2021,Magpie,2017,6,Y,1,passmi,37.5
DFW,8/13/2021,Magpie,2017,6,Y,2,passmi,62.5
DFW,8/13/2021,Magpie,2017,6,Y,2,bougra,3
DFW,8/13/2021,Magpie,2017,6,Y,2,poapra,62.5
DFW,8/13/2021,Magpie,2017,6,Y,3,sphcoc,3
DFW,8/13/2021,Magpie,2017,6,Y,3,kralan,3
DFW,8/13/2021,Magpie,2017,6,Y,3,bougra,37.5
DFW,8/13/2021,Magpie,2017,6,Y,3,passmi,62.5
DFW,8/13/2021,Magpie,2017,6,Y,4,passmi,87.5
DFW,8/13/2021,Magpie,2017,6,Y,4,nasvir,15
DFW,8/13/2021,Magpie,2017,6,Y,4,bougra,15
DFW,8/13/2021,Magpie,2017,6,Y,5,kralan,3
DFW,8/13/2021,Magpie,2017,6,Y,5,bougra,62.5
DFW,8/13/2021,Magpie,2017,6,Y,5,passmi,62.5
DFW,8/13/2021,Magpie,2017,6,Y,6,kralan,15
DFW,8/13/2021,Magpie,2017,6,Y,6,passmi,62.5
DFW,8/13/2021,Magpie,2017,6,Y,7,symocc,15
DFW,8/13/2021,Magpie,2017,6,Y,7,linlew,3
DFW,8/13/2021,Magpie,2017,6,Y,7,nasvir,15
DFW,8/13/2021,Magpie,2017,6,Y,7,poapra,37.5
DFW,8/13/2021,Magpie,2017,6,Y,7,passmi,37.5
DFW,8/13/2021,Magpie,2017,6,Y,8,passmi,62.5
DFW,8/13/2021,Magpie,2017,6,Y,9,kralan,15
DFW,8/13/2021,Magpie,2017,6,Y,9,passmi,87.5
DFW,8/13/2021,Magpie,2017,6,Y,10,passmi,62.5
NGH,8/16/2021,Magpie,2017,9,Y,1,passmi,3
NGH,8/16/2021,Magpie,2017,9,Y,1,achmil,3
NGH,8/16/2021,Magpie,2017,9,Y,1,poapra,87.5
NGH,8/16/2021,Magpie,2017,9,Y,2,agrcri,37.5
NGH,8/16/2021,Magpie,2017,9,Y,2,poapra,62.5
NGH,8/16/2021,Magpie,2017,9,Y,3,passmi,15
NGH,8/16/2021,Magpie,2017,9,Y,3,poapra,62.5
NGH,8/16/2021,Magpie,2017,9,Y,3,bougra,15
NGH,8/16/2021,Magpie,2017,9,Y,4,passmi,62.5
NGH,8/16/2021,Magpie,2017,9,Y,4,poapra,37.5
NGH,8/16/2021,Magpie,2017,9,Y,5,passmi,37.5
NGH,8/16/2021,Magpie,2017,9,Y,5,poapra,62.5
NGH,8/16/2021,Magpie,2017,9,Y,6,symocc,3
NGH,8/16/2021,Magpie,2017,9,Y,6,passmi,37.5
NGH,8/16/2021,Magpie,2017,9,Y,6,agrcri,15
NGH,8/16/2021,Magpie,2017,9,Y,7,symocc,3
NGH,8/16/2021,Magpie,2017,9,Y,7,poapra,62.5
NGH,8/16/2021,Magpie,2017,9,Y,7,passmi,3
NGH,8/16/2021,Magpie,2017,9,Y,8,symocc,15
NGH,8/16/2021,Magpie,2017,9,Y,8,passmi,37.5
NGH,8/16/2021,Magpie,2017,9,Y,8,poapra,37.5
NGH,8/16/2021,Magpie,2017,9,Y,9,symocc,37.5
NGH,8/16/2021,Magpie,2017,9,Y,9,passmi,15
NGH,8/16/2021,Magpie,2017,9,Y,9,poapra,62.5
NGH,8/16/2021,Magpie,2017,9,Y,10,symocc,37.5
NGH,8/16/2021,Magpie,2017,9,Y,10,passmi,37.5
NGH,8/16/2021,Magpie,2017,9,Y,10,poapra,15
NGH,8/6/2021,Magpie,2017,10,Y,1,symobl,37.5
NGH,8/6/2021,Magpie,2017,10,Y,1,passmi,15
NGH,8/6/2021,Magpie,2017,10,Y,1,nasvir,37.5
NGH,8/6/2021,Magpie,2017,10,Y,1,poapra,15
NGH,8/6/2021,Magpie,2017,10,Y,2,poacom,37.5
NGH,8/6/2021,Magpie,2017,10,Y,2,passmi,62.5
NGH,8/6/2021,Magpie,2017,10,Y,3,passmi,62.5
NGH,8/6/2021,Magpie,2017,10,Y,4,poapra,37.5
NGH,8/6/2021,Magpie,2017,10,Y,4,passmi,37.5
NGH,8/6/2021,Magpie,2017,10,Y,4,poacom,15
NGH,8/6/2021,Magpie,2017,10,Y,5,symobl,3
NGH,8/6/2021,Magpie,2017,10,Y,5,poacom,62.5
NGH,8/6/2021,Magpie,2017,10,Y,5,passmi,15
NGH,8/6/2021,Magpie,2017,10,Y,6,poapra,62.5
NGH,8/6/2021,Magpie,2017,10,Y,6,passmi,15
NGH,8/6/2021,Magpie,2017,10,Y,7,symobl,15
NGH,8/6/2021,Magpie,2017,10,Y,7,passmi,37.5
NGH,8/6/2021,Magpie,2017,10,Y,7,poapra,37.5
NGH,8/6/2021,Magpie,2017,10,Y,8,symobl,62.5
NGH,8/6/2021,Magpie,2017,10,Y,8,opupol,3
NGH,8/6/2021,Magpie,2017,10,Y,8,passmi,37.5
NGH,8/6/2021,Magpie,2017,10,Y,9,passmi,37.5
NGH,8/6/2021,Magpie,2017,10,Y,10,poapra,62.5
NGH,8/6/2021,Magpie,2017,10,Y,10,passmi,37.5
DFW,8/5/2021,Magpie,2017,11,N,1,linlew,15
DFW,8/5/2021,Magpie,2017,11,N,1,solrig,3
DFW,8/5/2021,Magpie,2017,11,N,1,echang,3
DFW,8/5/2021,Magpie,2017,11,N,1,symobl,15
DFW,8/5/2021,Magpie,2017,11,N,1,disspi,15
DFW,8/5/2021,Magpie,2017,11,N,1,schsco,15
DFW,8/5/2021,Magpie,2017,11,N,1,aripur,15
DFW,8/5/2021,Magpie,2017,11,N,1,hescom,15
DFW,8/5/2021,Magpie,2017,11,N,1,koemac,15
DFW,8/5/2021,Magpie,2017,11,N,1,bougra,15
DFW,8/5/2021,Magpie,2017,11,N,1,carfil,3
DFW,8/5/2021,Magpie,2017,11,N,2,symobl,37.5
DFW,8/5/2021,Magpie,2017,11,N,2,echang,3
DFW,8/5/2021,Magpie,2017,11,N,2,rosark,3
DFW,8/5/2021,Magpie,2017,11,N,2,schsco,15
DFW,8/5/2021,Magpie,2017,11,N,2,carfil,15
DFW,8/5/2021,Magpie,2017,11,N,2,disspi,15
DFW,8/5/2021,Magpie,2017,11,N,2,bougra,3
DFW,8/5/2021,Magpie,2017,11,N,2,koemac,3
DFW,8/5/2021,Magpie,2017,11,N,2,carexsp,3
DFW,8/5/2021,Magpie,2017,11,N,2,aripur,15
DFW,8/5/2021,Magpie,2017,11,N,2,hescom,3
DFW,8/5/2021,Magpie,2017,11,N,3,junhor,87.5
DFW,8/5/2021,Magpie,2017,11,N,3,carfil,15
DFW,8/5/2021,Magpie,2017,11,N,3,helpau,3
DFW,8/5/2021,Magpie,2017,11,N,3,anecyl,0.5
DFW,8/5/2021,Magpie,2017,11,N,3,echang,3
DFW,8/5/2021,Magpie,2017,11,N,3,symobl,3
DFW,8/5/2021,Magpie,2017,11,N,3,boucur,3
DFW,8/5/2021,Magpie,2017,11,N,3,anepat,3
DFW,8/5/2021,Magpie,2017,11,N,3,hescom,15
DFW,8/5/2021,Magpie,2017,11,N,3,schsco,3
DFW,8/5/2021,Magpie,2017,11,N,3,aripur,15
DFW,8/5/2021,Magpie,2017,11,N,4,junhor,87.5
DFW,8/5/2021,Magpie,2017,11,N,4,symobl,0.5
DFW,8/5/2021,Magpie,2017,11,N,4,echang,3
DFW,8/5/2021,Magpie,2017,11,N,4,anepat,3
DFW,8/5/2021,Magpie,2017,11,N,4,helpau,0.5
DFW,8/5/2021,Magpie,2017,11,N,4,carfil,15
DFW,8/5/2021,Magpie,2017,11,N,4,poapra,3
DFW,8/5/2021,Magpie,2017,11,N,4,hesspa,37.5
DFW,8/5/2021,Magpie,2017,11,N,4,comumb,3
DFW,8/5/2021,Magpie,2017,11,N,5,echang,15
DFW,8/5/2021,Magpie,2017,11,N,5,helpau,3
DFW,8/5/2021,Magpie,2017,11,N,5,carfil,15
DFW,8/5/2021,Magpie,2017,11,N,5,hesspa,62.5
DFW,8/5/2021,Magpie,2017,11,N,5,bougra,15
DFW,8/5/2021,Magpie,2017,11,N,5,poapra,3
DFW,8/5/2021,Magpie,2017,11,N,5,dalpur,0.5
DFW,8/5/2021,Magpie,2017,11,N,5,linlew,0.5
DFW,8/5/2021,Magpie,2017,11,N,5,hescom,3
DFW,8/5/2021,Magpie,2017,11,N,6,junhor,87.5
DFW,8/5/2021,Magpie,2017,11,N,6,anepat,15
DFW,8/5/2021,Magpie,2017,11,N,6,comumb,3
DFW,8/5/2021,Magpie,2017,11,N,6,hesspa,15
DFW,8/5/2021,Magpie,2017,11,N,6,carfil,15
DFW,8/5/2021,Magpie,2017,11,N,6,hescom,3
DFW,8/5/2021,Magpie,2017,11,N,6,schsco,15
DFW,8/5/2021,Magpie,2017,11,N,7,junhor,87.5
DFW,8/5/2021,Magpie,2017,11,N,7,carfil,15
DFW,8/5/2021,Magpie,2017,11,N,7,hesspa,15
DFW,8/5/2021,Magpie,2017,11,N,7,anepat,3
DFW,8/5/2021,Magpie,2017,11,N,7,schsco,3
DFW,8/5/2021,Magpie,2017,11,N,8,schsco,87.5
DFW,8/5/2021,Magpie,2017,11,N,8,symobl,0.5
DFW,8/5/2021,Magpie,2017,11,N,8,carfil,15
DFW,8/5/2021,Magpie,2017,11,N,8,hescom,3
DFW,8/5/2021,Magpie,2017,11,N,8,linlew,3
DFW,8/5/2021,Magpie,2017,11,N,9,aripur,37.5
DFW,8/5/2021,Magpie,2017,11,N,9,echang,15
DFW,8/5/2021,Magpie,2017,11,N,9,liapun,3
DFW,8/5/2021,Magpie,2017,11,N,9,oensuf,3
DFW,8/5/2021,Magpie,2017,11,N,9,linlew,15
DFW,8/5/2021,Magpie,2017,11,N,9,carfil,15
DFW,8/5/2021,Magpie,2017,11,N,9,schsco,15
DFW,8/5/2021,Magpie,2017,11,N,9,koemac,3
DFW,8/5/2021,Magpie,2017,11,N,9,hescom,15
DFW,8/5/2021,Magpie,2017,11,N,9,bougra,15
DFW,8/5/2021,Magpie,2017,11,N,9,artfri,3
DFW,8/5/2021,Magpie,2017,11,N,10,echang,15
DFW,8/5/2021,Magpie,2017,11,N,10,linlew,15
DFW,8/5/2021,Magpie,2017,11,N,10,rosark,15
DFW,8/5/2021,Magpie,2017,11,N,10,artfri,15
DFW,8/5/2021,Magpie,2017,11,N,10,liapun,3
DFW,8/5/2021,Magpie,2017,11,N,10,carfil,37.5
DFW,8/5/2021,Magpie,2017,11,N,10,koemac,15
DFW,8/5/2021,Magpie,2017,11,N,10,bougra,37.5
DFW,8/5/2021,Magpie,2017,11,N,10,hescom,15
DFW,8/5/2021,Magpie,2017,11,N,10,passmi,3
DFW,8/5/2021,Magpie,2017,12,N,1,carfil,15
DFW,8/5/2021,Magpie,2017,12,N,1,passmi,62.5
DFW,8/5/2021,Magpie,2017,12,N,1,bougra,37.5
DFW,8/5/2021,Magpie,2017,12,N,2,disspi,15
DFW,8/5/2021,Magpie,2017,12,N,2,passmi,37.5
DFW,8/5/2021,Magpie,2017,12,N,2,elylan,3
DFW,8/5/2021,Magpie,2017,12,N,2,nasvir,15
DFW,8/5/2021,Magpie,2017,12,N,3,symocc,37.5
DFW,8/5/2021,Magpie,2017,12,N,3,passmi,15
DFW,8/5/2021,Magpie,2017,12,N,3,poapra,15
DFW,8/5/2021,Magpie,2017,12,N,4,symocc,37.5
DFW,8/5/2021,Magpie,2017,12,N,4,poapra,87.5
DFW,8/5/2021,Magpie,2017,12,N,5,poapra,62.5
DFW,8/5/2021,Magpie,2017,12,N,5,passmi,37.5
DFW,8/5/2021,Magpie,2017,12,N,5,nasvir,15
DFW,8/5/2021,Magpie,2017,12,N,5,symocc,3
DFW,8/5/2021,Magpie,2017,12,N,6,passmi,87.5
